data,qtd,valor_liquido,valor_abs
2022-04-24,4,-1164.53,1164.53
2022-04-25,26,-2439.42,7146.64
2022-04-26,28,14713.60,23671.96
2022-04-27,27,-2484.39,9456.51
2022-04-28,31,-4107.68,10010.18
2022-04-29,28,-2203.63,9953.73
2022-04-30,38,-9654.09,13852.59
2022-05-01,32,-4062.31,8396.63
2022-05-02,32,-4669.64,8649.38
2022-05-03,25,-5260.50,10187.26
2022-05-04,29,-9020.70,11652.18
2022-05-05,24,44512.93,46668.07
2022-05-06,32,31385.51,49830.17
2022-05-07,36,-5474.50,8059.00
2022-05-08,15,99617.84,106249.76
2022-05-09,20,25191.22,29240.38
2022-05-10,27,-4919.86,7987.46
2022-05-11,23,-70502.45,72424.85
2022-05-12,35,34229.96,45219.18
2022-05-13,38,43231.53,54096.05
2022-05-14,24,-1450.26,6353.86
2022-05-15,28,1210.74,5443.32
2022-05-16,24,-1532.55,3168.65
2022-05-17,17,-82193.73,85219.73
2022-05-18,39,59907.67,67371.97
2022-05-19,19,-4356.25,4933.05
2022-05-20,30,-7627.47,10984.83
2022-05-21,23,540.74,9993.46
2022-05-22,40,-2365.58,5258.62
2022-05-23,35,-16292.09,17928.41
2022-05-24,12,-1112.05,4639.45
2022-05-25,8,-413.84,1350.80
2022-05-26,23,-3352.74,6238.34
2022-05-27,25,-20186.90,26456.88
2022-05-28,19,3994.86,8373.00
2022-05-29,34,28577.25,37250.37
2022-05-30,31,35201.19,47146.07
2022-05-31,26,75170.51,79078.85
2022-06-01,20,-2307.43,3032.01
2022-06-02,26,-3980.31,5065.91
2022-06-03,34,14892.83,24801.95
2022-06-04,25,-11496.51,15695.01
2022-06-05,27,-3510.70,5754.10
2022-06-06,13,-1656.63,1934.89
2022-06-07,23,3014.74,5935.76
2022-06-08,19,-5558.66,5998.06
2022-06-09,15,-779.06,2018.62
2022-06-10,30,-6654.87,7735.61
2022-06-11,16,20.21,7538.59
2022-06-12,20,-1870.44,3919.48
2022-06-13,33,6786.40,19874.00
2022-06-14,18,-1290.27,3648.17
2022-06-15,42,41050.63,53844.43
2022-06-16,29,-4715.75,4927.25
2022-06-17,35,-2580.07,6812.71
2022-06-18,38,-5202.20,8347.54
2022-06-19,21,-4178.61,4275.81
2022-06-20,26,-3387.08,5121.06
2022-06-21,40,19980.15,30681.95
2022-06-22,32,-27037.42,28966.12
2022-06-23,37,-12690.95,21935.41
2022-06-24,26,2429.49,12229.09
2022-06-25,41,-766.42,7464.28
2022-06-26,29,-1942.64,4721.72
2022-06-27,27,-2183.48,6110.08
2022-06-28,17,6.65,1662.05
2022-06-29,32,7868.49,20621.87
2022-06-30,16,-4278.89,5220.81
2022-07-01,26,3666.10,6780.30
2022-07-02,23,-1321.08,6919.76
2022-07-03,31,406.14,6794.92
2022-07-04,31,-1620.84,5528.22
2022-07-05,37,-8565.67,11371.59
2022-07-06,36,-953.04,13540.64
2022-07-07,30,-4793.81,8102.41
2022-07-08,23,1402.99,6139.91
2022-07-09,35,-657.91,10683.55
2022-07-10,42,-4056.84,13757.74
2022-07-11,25,-5346.12,5943.64
2022-07-12,41,-919.38,13767.90
2022-07-13,17,-749.41,6208.07
2022-07-14,35,-5648.39,8985.97
2022-07-15,27,19537.95,32928.25
2022-07-16,27,2670.77,11849.83
2022-07-17,29,-623.60,6918.06
2022-07-18,38,31864.89,52515.91
2022-07-19,21,-44359.63,45576.03
2022-07-20,18,10736.22,14798.92
2022-07-21,17,17719.14,23120.06
2022-07-22,19,109136.76,110314.24
2022-07-23,29,4790.87,17260.23
2022-07-24,15,-2603.89,6300.09
2022-07-25,28,-4586.79,6613.37
2022-07-26,32,-3864.95,11246.35
2022-07-27,26,-977.56,5322.96
2022-07-28,36,4173.89,16419.53
2022-07-29,49,-127.83,12935.43
2022-07-30,40,64996.28,126679.12
2022-07-31,41,28267.07,64960.33
2022-08-01,22,37453.50,42148.52
2022-08-02,24,-1755.71,6873.55
2022-08-03,31,-5181.76,8626.14
2022-08-04,38,10687.36,25071.94
2022-08-05,29,38430.26,43146.74
2022-08-06,30,19290.25,28910.75
2022-08-07,30,-758.82,4620.48
2022-08-08,40,-8130.61,10712.65
2022-08-09,44,52060.48,67038.12
2022-08-10,29,124255.85,130302.83
2022-08-11,36,-3055.70,5160.10
2022-08-12,29,-3100.27,7929.27
2022-08-13,34,26711.00,38377.96
2022-08-14,23,-4408.17,6428.17
2022-08-15,30,879.24,5846.54
2022-08-16,41,-4980.38,8851.12
2022-08-17,29,-2256.19,3669.85
2022-08-18,32,-5521.41,7044.03
2022-08-19,29,3068.64,12139.42
2022-08-20,43,11715.21,28407.79
2022-08-21,38,-6466.55,8134.75
2022-08-22,38,69956.39,82625.47
2022-08-23,34,-3743.83,7563.79
2022-08-24,36,-19059.19,23715.59
2022-08-25,43,-1249.22,10424.22
2022-08-26,29,-57.36,5238.90
2022-08-27,32,-5931.26,9367.46
2022-08-28,39,-4422.81,9443.05
2022-08-29,49,-3685.85,11294.95
2022-08-30,59,-3722.23,13231.27
2022-08-31,51,8879.66,27676.94
2022-09-01,46,4066.59,12519.29
2022-09-02,47,-25414.03,57033.35
2022-09-03,42,127408.19,164899.23
2022-09-04,41,-4666.60,11118.24
2022-09-05,42,10373.19,24432.13
2022-09-06,45,75387.31,99836.35
2022-09-07,37,-1880.02,13958.26
2022-09-08,29,-3645.54,5312.66
2022-09-09,33,17344.13,32087.79
2022-09-10,30,2325.53,19683.69
2022-09-11,47,32913.99,43106.83
2022-09-12,41,-403.93,8980.77
2022-09-13,52,-6348.74,9644.50
2022-09-14,42,-575.11,10176.93
2022-09-15,52,-33204.85,72870.73
2022-09-16,52,5696.34,21200.06
2022-09-17,33,-15379.42,16487.22
2022-09-18,40,20361.19,28459.97
2022-09-19,28,741.76,6053.18
2022-09-20,48,190.09,20016.43
2022-09-21,29,162343.34,171203.86
2022-09-22,33,302.34,5860.42
2022-09-23,30,-2335.69,5635.23
2022-09-24,61,-4618.05,15521.29
2022-09-25,37,22961.90,33143.34
2022-09-26,36,-4597.19,7364.69
2022-09-27,35,-4019.55,6609.73
2022-09-28,42,28632.85,50500.63
2022-09-29,58,-10209.47,49916.33
2022-09-30,43,20493.18,49673.10
2022-10-01,34,-1438.93,6338.35
2022-10-02,40,7905.81,18845.79
2022-10-03,48,4369.09,15866.55
2022-10-04,41,31372.95,51124.07
2022-10-05,26,72843.08,79402.80
2022-10-06,53,22139.64,46126.04
2022-10-07,48,-6338.31,9804.87
2022-10-08,38,39487.19,62898.81
2022-10-09,55,44264.81,58606.43
2022-10-10,27,-32326.58,35547.38
2022-10-11,56,3461.36,15565.44
2022-10-12,40,-50743.04,52205.24
2022-10-13,51,-6535.17,8387.79
2022-10-14,59,18748.99,44075.01
2022-10-15,43,-52973.12,72763.34
2022-10-16,40,-460.03,11896.07
2022-10-17,54,-10078.39,12383.41
2022-10-18,47,-6384.69,9713.17
2022-10-19,50,21497.51,34659.79
2022-10-20,49,15626.36,28885.94
2022-10-21,41,73607.13,90970.75
2022-10-22,38,-1940.15,6424.63
2022-10-23,35,11348.97,23570.03
2022-10-24,37,-13562.22,19614.82
2022-10-25,57,-58035.35,62149.77
2022-10-26,30,-5528.97,10520.95
2022-10-27,54,-8409.26,14886.16
2022-10-28,50,-3644.95,13803.69
2022-10-29,40,-6041.16,7004.48
2022-10-30,47,-4203.02,9631.94
2022-10-31,45,2121.41,9107.65
2022-11-01,62,49703.82,73607.90
2022-11-02,67,130784.09,141977.55
2022-11-03,52,18526.08,41918.50
2022-11-04,46,7921.74,23960.54
2022-11-05,41,-16080.63,24962.51
2022-11-06,52,-3532.66,22249.68
2022-11-07,56,37532.10,54532.10
2022-11-08,60,-5434.56,11602.04
2022-11-09,58,95169.81,116611.63
2022-11-10,50,-8191.80,12742.00
2022-11-11,53,18554.18,41327.30
2022-11-12,69,-10310.66,17988.40
2022-11-13,42,8148.35,20977.83
2022-11-14,62,13592.79,36487.43
2022-11-15,44,-2989.49,10056.71
2022-11-16,60,4732.76,36565.96
2022-11-17,66,-9707.85,13609.33
2022-11-18,75,-10853.73,24963.45
2022-11-19,75,-8795.32,19796.82
2022-11-20,52,474419.69,489267.65
2022-11-21,52,-9533.37,13180.51
2022-11-22,69,-13543.47,18311.13
2022-11-23,62,116910.36,147076.68
2022-11-24,86,55159.23,137973.77
2022-11-25,61,32921.95,59718.05
2022-11-26,68,-5485.39,25190.29
2022-11-27,75,-4955.95,27314.09
2022-11-28,61,-12730.88,16661.04
2022-11-29,84,-14482.72,22877.72
2022-11-30,81,-8733.84,23433.04
2022-12-01,91,-5329.73,21947.61
2022-12-02,82,5787.72,39652.72
2022-12-03,105,86481.82,120006.02
2022-12-04,88,8817.47,34883.25
2022-12-05,81,10299.56,31577.80
2022-12-06,86,38058.88,87495.02
2022-12-07,87,50185.91,85706.43
2022-12-08,86,-5878.36,19120.86
2022-12-09,80,-11487.57,22497.53
2022-12-10,86,-32537.75,42282.97
2022-12-11,111,-41035.66,83465.36
2022-12-12,93,22752.05,65932.93
2022-12-13,102,-1963.75,41405.27
2022-12-14,131,9255.46,57513.14
2022-12-15,125,-9335.87,40353.29
2022-12-16,124,-22294.52,37455.92
2022-12-17,134,-30110.93,45515.35
2022-12-18,158,15347.41,78403.93
2022-12-19,156,63897.09,118799.11
2022-12-20,174,46292.07,121676.55
2022-12-21,192,57771.23,149072.03
2022-12-22,212,-3512.12,378413.26
2022-12-23,197,-13401.90,51467.28
2022-12-24,287,69788.00,187967.30
2022-12-25,285,28916.88,169800.24
2022-12-26,335,280934.92,405903.48
2022-12-27,493,270024.55,497284.83
2022-12-28,728,44134.24,369182.66
2022-12-29,20253,3761588.99,13876970.91
2022-12-30,75,75739.07,114516.99
2022-12-31,73,24995.14,57107.22
2023-01-01,67,34907.80,169523.18
2023-01-04,61,212.94,8188.90
2023-01-05,67,235.76,12638.50
2023-01-08,137,1321.43,47389.15
2023-01-11,83,335.38,34073.82
2023-01-15,144,20178.40,144870.80
